created_at,likes,retweets,text
2019-01-21 09:08:47,35119.0,6733.0,"His Holiness Dr. Sree Sree Sree Sivakumara Swamigalu lived for the people, especially the poor and vulnerable.  He… https://t.co/iw1QM5FS8c"
2019-01-21 03:22:34,18207.0,3391.0,"Statehood Day greetings to the people of Tripura. In less than a year, the state has made remarkable progress. It i… https://t.co/U9N6r66wVi"
2019-01-21 03:21:43,24875.0,4413.0,Manipur is blessed with immense natural beauty and hardworking citizens. I can never forget the affection I have go… https://t.co/gioXLqYfOC
2019-01-21 03:20:14,11975.0,2301.0,"On the special occasion of their Statehood Day, greetings to the people of Meghalaya. 

People from Meghalaya have… https://t.co/fj6TUou3ui"
2019-01-20 13:21:07,51693.0,8741.0,"Not losers but Rockstars! 

No selfie Jab We Met but there will always be another occasion. :) https://t.co/1Ud7D5jIvd"
2019-01-20 13:17:37,11086.0,1954.0,Happy to know! My best wishes. https://t.co/2RIREPVVSC
2019-01-20 13:17:20,17744.0,2253.0,Thank you Divya Ji. https://t.co/wfnj7SE5lT
2019-01-20 13:16:45,27606.0,4251.0,"The entire nation admires Jeetendra Ji for his acting. And, as I said yesterday, he is full of energy! https://t.co/lduFaOnvpu"
2019-01-20 13:15:39,8320.0,1924.0,"As far as the issue of mining in Goa is concerned, the Centre, State Government and BJP MPs from the state are look… https://t.co/oKMYAkdOkt"
2019-01-20 13:02:42,9057.0,2107.0,"The NDA government in unwavering in our commitment to social justice. 

Those who ruled the nation for years had no… https://t.co/9jh7ppdqf6"
2019-01-20 13:01:49,7357.0,1822.0,"NDA governments at the Centre and Maharashtra have undertaken record number of initiatives for the farmers. 

On th… https://t.co/5d67odBfyF"
2019-01-20 13:00:37,22909.0,5319.0,"उनके पास धन शक्ति है, हमारे पास जन शक्ति है।

उनको अपना परिवार बचाना है, हमें देश बनाना है। https://t.co/JoMTl58SkO"
2019-01-20 12:59:22,6040.0,1440.0,"This question by a @BJP4Maharashtra Karyakarta reminded me of the days when I worked in the party organisation. 

I… https://t.co/EtJ62zA7qU"
2019-01-20 07:15:42,11909.0,2843.0,Interacting with BJP Karyakartas from Maharashtra and Goa. Watch. https://t.co/CspK2fzfE4
2019-01-20 04:23:13,18761.0,3233.0,"Asha Ji, thank you for gracing the programme with your presence. The entire nation looks up to you for your stupend… https://t.co/bL9q9xYs5g"
2019-01-20 04:22:03,11385.0,1730.0,"Yes, I agree with you. @itsBhushanKumar https://t.co/ruBrdzVayp"
2019-01-20 04:21:27,12318.0,2021.0,"Looking happy as always, Manoj Bhai! https://t.co/csYxdp5SwL"
2019-01-20 04:20:32,10713.0,2064.0,"In addition to preservation, I hope this museum emerges as a centre of inspiration, where people get to see the mor… https://t.co/1jvYzNbgvO"
2019-01-20 04:19:10,8622.0,1503.0,I enjoyed interacting with you and other members of the film fraternity. This community has been at the forefront o… https://t.co/OLGEVybQQV
2019-01-20 04:18:21,47174.0,6356.0,"When @KapilSharmaK9 appreciates somebody's humour, it sure makes that person happy and I am no exception. :)

Thank… https://t.co/7oQMwZkB1R"
2019-01-20 04:17:17,11894.0,1733.0,"Happy to have met you, @arrahman. https://t.co/QGQSRmMmnU"
2019-01-20 04:16:47,8956.0,1797.0,We have several talented youngsters and we also have so many talented film personalities who can mentor these youth… https://t.co/NCaJvhMBIB
2019-01-19 17:37:02,18892.0,3751.0,"The wonderful city of Mumbai is now home to the excellent National Museum of Indian Cinema. 

Here are some picture… https://t.co/P4GVL1PXX6"
2019-01-19 16:41:47,65290.0,20231.0,"They got together in Kolkata with no agenda but to stop BJP.

They talk of democracy in a state where the ruling pa… https://t.co/LP1UbBxuJW"
2019-01-19 16:40:18,17991.0,5462.0,"Their day begins with Modi, ends with Modi.

All they want to do is further their own dynasties. 

They have zero v… https://t.co/O7OBv9zog4"
2019-01-19 16:38:59,24729.0,7579.0,"Entire Opposition hates me because my ‘crimes’ are:

Waging the toughest war against corruption.

Stopping the reig… https://t.co/xhgCKLGCWx"
2019-01-19 16:38:28,8969.0,2128.0,"The progress made by the Union Territories of Dadra and Nagar Haveli, as well as Daman and Diu in the last four yea… https://t.co/QLxOsCo72p"
